Text,Sentiment
"Love the game but it lacks multilayer One of my favourite games here and in board version. I was happy to see a 3.0 update but then got greatly disappointed by the lack of multilayer. What's with the android version that it can't have a multilayer
",0
"Very aggravating when u try to log in and it kicks u off everytime. Getting really old ..then they tell me it's my fault Don't think so I love the game ..WHEN it works Otherwise it sucks anymore Fix UR problem tinyco
",0
"I don't like it To me,it's not fun.It's like playing Dumb Ways to Die.And to say, I like to play that rather than playing this game.So lousy.......
",0
"This app bites Downloaded and then dumped.  For Free,  the letter sounds stop at H Really If I could give it 0 stars I would have. Thanks for nothing.
",0
"Vince Finished all 312 puzzle pieces.  Theres no puzzle anywhere.  Fun to play. End result SUCKED.
",0
"Game great but.... The game is fun but it keeps crashing on me and is irritating as heck
",0
"Too expensive Plus they're using fake ratings It's true. You're basically going to have to unlock buy over half the items to use to include kitchen tools, toppings, food, etc. This is just a quick get rich scheme, foh. UNINSTALL
",0
"Crashing on ep3 Great game up to the end of episode 2, but game is now crashing at the load screen for episode 3.  Waste of money.  No forums seem to address this issue.  Fix please. Android 4.4.2. Samsung galaxy s4 mini. Ta.
",0
"Bugs Lots of bugs when used between PC and Android. And the transfer speeds are so slow. Pen drive transfers in much better speed without any fuss. It takes some attempts to connect with my Windows PC. It's annoying
",0
"Bad data counter This last update has the data usage counter giving inaccurate readings.  Went to bed on wifi at 75 woke up next morning at 124 According to my carrier I was only at 1.34gb of usage for the month which is not 124.   Needs to be fixed.
",0
"Ads and popups in paid version DO NOT BUY You absolute scum. Ads in a paid version. I will NEVER buy an app from you again.
",0
"Can't place the ladder to continue the game. So I'm currently stuck
",0
"Worked fine till update Loved game till update. Now at start of each new game when Ad comes up, I have to close program and reopen or screen stays black
",0
"You'd think someone like Activision would know what they're doing. Here's a thought. Let's make that can at least open. I guess the Activision team that makes apps aren't very bright.
",0
"Ad at top of screen is blinding when looking at sky. Get rid of ads and I will rate 5 stars.
",0
"Work well on HTC One X. Disappoint about premium codec not include. And material design not implement.
",0
"So what did I get for the money From what I see I only got a few more.... am I missing something. I thought I was getting the whole lot more than just a few
",0
"So so Disappointed with typhoon two arms only... very repetitive but nice.. but also very low funding not nice. But not worth wat I paid for the game.
",0
"Wow, can't even view the map BC of ads Sucks.  Um, I'm not an idiot. I clicked the x and the ads just keep popping up. Uninstalling
",0
"Useless app By using this app we can only compare all Cab fares...bt we cant book Cab by using app..so only for fare comparison why should we use this app
",0
"Fun but keeps crashing So frustrated that everytime an ad interrupts, the whole app crashes And I've to restart the app over and over again. Pls fix.
",0
"Couldn't get in Every time I try to go into the app it sends me to the last page I was on. I even downloaded it 3 time and I still doesn't work.
",0
"Didn't work 4 me  10,000 Ads Didn't work for my Samsung BluRay player and every single little thing you do  triggers an ad to pop up, and I mean EVERY. I remember some of the ad and those I will never download them ever, because of this program app.
",0
"Uninstalled Uninstalled due to everyone I try to play something unreliable Internet connection pops up. Everything else working fine on my Internet ty
",0
"Does not work Four times I have contacted you and had no response. Why 
",0
"Love Sporcle But the app is terrible. Considering I paid for this app it should actually work, but it never really has on any device. It rarely opens to anything other that a blank screen Not worth the money, waste of time.
",0
"To easy It's to easy but I hate dogs because he ate my pet bunny' .I should had not have two bunnies and one dog I hate this day
",0
"Hate the updates Please fix the double pinning and please create a paid adfree app. I would prefer to purchase your app if it means getting rid of all of the useless ads. I hate all of them, they are intrusive and offensive.
",0
"Great game, but.. No access to purchase downloadable content... Just hour glass. It seems this is a common issue with this game on androids. Once they fix that, I'll rate this 5
",0
"This horrible Delayed reactions, ads hijacked my phone.  This app needs serious work.
",0
"Fun and Lag I love this game its fun. I have it for my iPod touch and my 360. So I know this game. So pleeeeease fix the bad lag. Fix it so I can have it on my phone.
",0
"Good, but... The game is great and all.... But its a shame that you have to pay to actually play with ease...I hope you guys make a free one
",0
"Mind of its own The ball could at least go where I touch and not anywhere it wants to. It's amazing how the consistently curves away from where I direct it. Delete and uninstall. Not worth the frustration. Deleted all games from this developer.
",0
"Additional charges  I have just only bought 1 applicationsally's salon luxury. But why my credit card being charged for 3 itemsMarketplace, RealArcade  Seller Could anyone help to advise
",0
"Read  Weep The money paid by gamers does not go into the graphic design.  The graphics remain at a playstation 1 level. The blonde lady must of cost a bundle via. the mole.
",0
"Stupid You could just play random notes and it says you are playing correctly. And I can't even get a sound out of it but when I played a different game the sound was perfect. It shouldn't get any stars.
",0
"Crashing I like the game but after a few race it crashes. And then I need to restart my phone which is a note 4. Plz fix and I'll give better review
",0
"Diane. Can not get this game to work on my  Samsung galaxy tab 4. It's hopeless Ltd just want work I've deleted it and downloaded it again and it want work gave up now.
",0
"Doesn't work on Nexus 5. Can see intro and that's where it ends.
",0
"It will not open on my Acer iconia A1830 Every time I try to start this game I go to a black screen and that's it Would be great if this worked since I kick started it and have waited a while for it to get on the android. Pls fix this problem
",0
"Abandoned So it is abandoned. Developer responding to the random comments, to keep ppl thinking that they still working on it. Just the potential money from new buyers. No comments on subjects to be commented.
",0
"NOt so GooD It nEed a lot of improvements.  The App is hanging often.  And you should provide atlest chatting option free.
",0
"Dumb It's just plain stupid. Like after you're done cleaning her and her hair it goes back to the home screen.
",0
"Cannot log in I'm an active lvl 40 player but since 1.60 update I cannot log in with my phone  unfortunely summoners war had stopped. My phone is samsung note 2.So I changed my review to 1 star. Please fix ASAP...
",0
"spam spam accounts start games and then never respond, now I have to wait for a new game. boo.
",0
"Downloading problem. Asking to download extra content, but after 90 or before that the download stops and restarts. Not working at all. It's not working in asus zenfone 4.. please fix that..
",0
"Too hard Need to hit a boundary every ball to stand any sort of chance. Design to make you pay to win. Will be deleting
",0
"I can log in but... When I want to unfollow users who did not follow me back, I have to wait for about 60 seconds than I can unfollow them all. Why it's so late to unfollow one user So weird Lol
",0
"Won't even open......... It seemed fun so I downloaded it. It won't even fricking open Stupid.
",0
"How much is the advanced version How much is the advanced version I have tried the support website, calling support, searched via google but I cannot find how much it costs. I am loathe to click Upgrade Now in case I get charged.
",0
"No. Just no Why do I need to pay for a 4 chapter manga I want to read persona Q and I cannot... Only a manga with a little amount of chapters
",0
"BOOOH Cannot be open.contacted google for refund but still charge to the app that is useless. Money , time wasted and device space eater. Uninstall
",0
"Dislike it It won't let me move at all when you begin the game.... 2 stars.... not the best app at all
",0
"Save ur time for not installing this Full of bugs. Damn wasted my time
",0
"Not Worth It You have to download a second app for weather which without you cant use this app by itself. In this day and age when space is precious because of growing apps, needinganything other than what you already downloaded is ridiculous.
",0
"Bad game Not even a game,very very easy. Can even make a move.
",0
"Gets disconnected I couldn't even finish a single game. Every time something happens and gets disconnected. I hoped for a nice game but I couldn't find one. If there was an option for zero stars, I would have given you that.
",0
"Really I played money for this and it doesn't even work. Its only showing me on the screen but won't play
",0
"Money hungry Everything is money...fix that and maybe u get 5stars
",0
"Awful Why stupid ads I wear glasses and had problems with the app getting smaller as levels progress. Make it bigger please and no ads then I may re install it
",0
"No good I as an adult had a hard time understanding how to play the game.  Once I figured it out the game shut down halfway through each snowcone build. I don't think my 4 year old was going to enjoy it.
",0
"Won't allow me to open it on FB Can't open it on FB, denies my email password. Paid 2.99 for an app I can't play. Any suggestions
",0
"Some issue updating game data There is no problem with my Internet connection but the game won't work. Don't bother with this
",0
"Was good... Won't connect to Facebook, progress lost and can't play with friends which ruins the game completely
",0
"Outdated. I usually hear about upcoming Jordans from other sites way before they're even mentioned on this app... I honestly only check the app once every 3 or 4 months but it doesn't update often enough for even that sometimes. Use to be better.
",0
"Buttons Does not work properly. Should have been fun game but it makes you angry and no more fun
",0
"It says coupon is invalid after booking. Very bad an app. Would never use it again
",0
"Very very bad Booked the cab and the driver blatantly refused to come. After this fiasco, I got a call from meru saying that I had refused the cab. Very pathetic service...
",0
"Doesn't work My three year old loves peppa pig but this app doesn't work. She gets upset and she's unhappy doesn't deserve a star. This should be taken down or fixed.
",0
"I want a refund Every game either freezes or closes on my gs3. Really disappointed this game isn't even worth .99 cents. How do I get my money back
",0
"Still cant play. Solution please I really hate it. I cant play my fav rpg. Please if you are repairing the updates please inform us so we know whats the problen why we cant play it. Thank you.
",0
"Too many ads. Not same as coc free download and no ads.
",0
"Wont start up Have a hard time getting the game to start up.  Have to go to app management and force stop and then go back and start it for it to work.  Plz fix for 5 stars
",0
"Latest update screwed the pooch It was working fine until the latest update. Now it won't even load. Already tried uninstalling then reinstalling to no effect. Android 4.4.2. LG LS660.
",0
" It does not have come little children. So im mad. It also has a twilight song which is not my little pony and it is song 6. Listen really closely to it.
",0
"Developed a major bug When skipping to my next shift, the play is immediately stopped with a whistle... and the stats get screwed up faceoffs are recorded as being won by both players, shift counts are wrong or unrealistic etc
",0
"Samsung galaxy tab 2 I'm on my 15th generation I have over 3.5 million. Yet I've never found any bugs and only 23 the twigs. Really needs some updates for something else u can do. Why not be able to buy a new house
",0
"Horrible Lag I have an LG G4. Top of the line specs and still the lag interferes with gameplay. Dissapointed. Should have tried demo first.
",0
"This game is incredibly stupid. Most of it doesn't even make sense, and starting from the beginning is annoying. The artwork is sloppy and the sound effects ts are childish and stupid.
",0
"Terrible. Sounds are just awful.
",0
"Whyyy Why can i no longer swap characters, i have a hunter and i started the new character but i cant get back on my hunter.. very upset because its level 55 and ive put money into this game..
",0
"Problems with mor problems I love the game, but the technical issues are getting on my nerves. Also the time clock for your ranking is short, it just a tactic to spend your coins.
",0
"Cannot hear any voice. Nimbuzz is not even able to connect to the echo test. There is no problem with my internet connectivity. I bought Nimbuzz credit but its useless now.
",0
"Not working Unfortunately it wasn't possible to open any of the videos. App couldn't recognize and connect via neither wifi nor mobil internet.
",0
"Multi device Great game but cant us my stats on my other device which is bad . and iv played for awhile and now stopped because of this issue
",0
"Cost me my monthly 2 gigs of data to upload a few short videos. Not  pleased at all.... Ugh. Battery sucker. Galaxy note 3 2 batteries a day.
",0
"Was so great before the last update Great simple design, but these new unskippable 30 second animated ads are deplorable. I'm okay with ads for such a great free app, but the video ads are a step too far.
",0
"New graphics .. Is just bad. Used to love the game, but now it is barely payable because of the new graphics.
",0
"My phone A888 duo, apps crashing.. It wont let me play It keeps crashing after loading Please fix 
",0
"Hook won't set Tried 100 times and hook will not set. Refund please.
",0
"Nonsense Don't waste your money by buying this game...really a stupid game...no radar,no back camera angle.got bored in just 2 minutes..much better game than this is extreme landings..
",0
"Updated to the latest version and now when I try to load my trips... The app just closes.
",0
"Crash crash crash. Oneplus one. Game occasionally force closes and, after reopening, restarts, deleting all unsaved progress. Amazing game, not worth the money if I have to do everything twice. I'll just emulate it for free....
",0
"Lost all my data for no reason Give my data backI lost 5thousand coins and lots of weapons....GIVE IT BACK
",0
"Not all games working On my gen 1 nexus 7 and lollipop not all the games work. Some just start the leave an empty screen.
",0
"Worst Continuously ads are popping up. It's very irritating. I recommend not to install this apps. Every 3 sec ad pop up.
",0
"No fun anymore Been waiting and waiting and waiting for more sticker pages yet every update you do doesnt include those. I now have 14 sticker packs waiting unopened for more sticker pages. Please give more sticker pages soon.
",0
"From 5 stars to 1 And 0 if i could...my problem was that boomsound on my m8 goes on and off every sec and it was so annoying and this app is the reason
",0
"Not installing No matter how much I try, it won't install on ms HTC DESIRE. Always starts to download, but it gets stuck at 140 mb, and won't install. I have 1GB of free space on my SD card...
",0
"Clothes are ugly The clothes are so ugly, all of my sims look like hobos. Why do you keep taking the good outfits away Im Really disappointed by this. It should be just like the computer version.
",0
"Update keeps crashing Love this game but new update is very buggy. Very slow, it's painful and it crashes every time I add friends or try to help them. It's just too clumsy to play now so I've just stopped until there is some kind of fix.
",0
"No longer working Working fine on other devices but freezes and restarts whole device on tab S t805 since I got lollipop. Really need fix to get it back to 5 stars
",0
"Becomes unplayable after you run out of soldiers. I thought you'd get more over time but no you have to buy them or hope a Facebook friend will play the game and give you more
",0
"What even I have watched Sims 3 playthroughs on youtube and they are nothing like this. What a rip off
",0
"A Pain Very disappointed in this game. When you click the fruit to match it takes forever to match. What a waste. Game would be good if not for that problem.
",0
"Does not work Orientation sensor required. Don't know what more it requires...
",0
"My son is heartbroken Doesn't work on Lollipop. I'm as distressed about this as my son is.
",0
"Lollipop Please fix for android 5 lollipop.  I'll rate this game five stars after that.
",0
"HORRIBLE AT BEST Just bought this and can't even open it up. Had it for about 8 hours and still can't open it up. DONT GET THIS APP
",0
"The scrolling always goes back to the top Every time I click to see a picture on a profile, once I'm done, the profile will scroll all the way to the top again. Very annoying. Fix this please.
",0
"What happened to being able to login with Facebook to compete on leader board with friends Doesn't let me choose a level anymore No longer even earn points as you play. Fix it back please
",0
"Note 3 and note pro 12.2 I dropped my rating from 5 to 2 stars, do to no support from the developers. Sent 2 emails, with no replies Used to be awesome support for the launcher but not no more.
",0
"Useless Cannot do anything with the videos. Waste of 2.99
",0
"Wont start Just downloaded and it wont even open cause it says it keeps crashing. Would like to play this game but as it stand im giving it a 1 star.
",0
"Too Slow Can you make it more smooth it lags alot and its definitely not my phone that causes this. It's the app
",0
"Love the game, but no save state Great game, runs smooth. But no save state, so if you close your phone in the middle of a 45 min battle, you lose all progress. Extremely frustrating.
",0
"Help.....Error Maybe I opened it and it checked for updates then while checking it said check your connection I had 4 WiFi bars and my internet works just fine can some help me
",0
"Keeps crashing Used to work until 3 weeks ago and now it says things like cannot connect to server even though I am connected, and it also keeps crashing. Really thought this was a 5 star app until 3 weeks ago, now I'm just annoyed with it.
",0
"Pathetic app Get a new developer to design a decent app and maintain it. Absolute joke how pathetic this version is, from being ugly and cumbersome to navigate to just plain not working.
",0
"Useless Why does it work on ios but not on android as a free app. Please fix this ASAP.
",0
"Too many issues I liked the game itself,the constant loading issues are very annoying.Game is updated,WiFi available,still keeps stopping. Work on the constant network issues and I will increase the rating,until then 2 's
",0
"Doesn't work Force closes all the time. The fact that I paid for this and its doing this upsets me even more. Please fix
",0
"Glivh This game is stupid it all west stoping wen um in online.please fix it
",0
"Not happy You have time to push even more ads now. But still can't fix the crashing...
",0
"Poor user interface No context of who's move it is on resuming, can't see topic on daily double, freezes requiring battery pull, and no multiplayer online.  1990 design.
",0
"Can't play the game at all. Loads to 65, click sign in as guest. Didn't work. Sign up and verified my account with kabam, tried to login to the game, didn't work.
",0
"Need a refund of my acorns I bought acorns and now they restarted my account...i want the to refund atleast the acorns....
",0
"Loved it but... Been playing it for months, latest update says 'failed to initialize hardware' and refuses to run on my TF101. If it's not compatible it shouldn't have downloaded an update. How do I roll back
",0
"Any one can cheat.... what a game.... hatzz offf.....
",0
"Dirt bike king The game is good, QUIT TRYING TO SELL ME LEVELS. THE APP SUCKS BALLS.  They constantly try and sell you stuff, other games, levels, mods, and coins.  F this
",0
"Pop ups prevent winning The game wouldn't be bad if the stupid pop up ads didn't interupt in the middle of the song and make you mess up. Bullshit
",0
"I want my refund. Thank you.
",0
"Wow I always play the games before letting my kids. The very first ad to pop up after about 1.5 min asked if I'm addicted to opiates Really On a kids game
",0
"Please put back the sliding function. They said the dual page problems were resolved, but it still has. Don't do any patch. You guys is messing your app.
",0
"Wtf Have no clue what you guys did to it but this game is terrible now. Was originally amazing idky you changed it to this crap. This game is now a total waste of time.
",0
"New update sucks The new update constantly crashes. Have the note 3 with no other apps running and always kicks me out of game.
",0
"Bugs after update Was working fine before but after the recent update it's not as smooth as before. It lags. AND IT'S MESSIN WITH MY PHONE IT TAKES TOO MUCH TIME TO CLOSE AND IT'S FREEZING MY PHONE I think I will uninstall it now  
",0
"Broken Auto fight needs to send off hits faster. having 6 seconds at max without it firing makes you lose fights in pvp arena.
",0
"Really I bought gold membership. I got everything. But a few minutes later, it all just disapeared Now I have to buy everything again I would like a refund of 1.99
",0
"Looks like the devs gave up No updates to this games in months, and the last two regions they released only had one level each. This seems how glu operates and they can't be trusted.
",0
"x5 e53 4.8is 2005 no 4.8 engine on the list to choose from
",0
"Stupid It's not even a game it is just some stupid info about some stupid trains. NEVER INSTALL IT.
",0
"Themes Elephant's teeth i got to know about this app through facebook...  there is no such Zip theme plus the themes are not that much interesting as i saw on facebook... disappointed...
",0
"Not refreshing even on manual refresh... I would like to get a refund pls... ur widget is not updating right even if I  set it to 1hr refresh and not refreshing even if i do a manual refresh...
",0
"Update causes more issues Update removes the minimise button for the keypad, making it impossible to unlock phone. Nothing but issues, wish this was an optional app.
",0
"Good app, but a few problems. Completely started me over from level 26, to level 1. I love the game but please fix this issue.
",0
"Ad central My 2 year old can stay on this program for 5 seconds before hitting an ad that sends him to all places on the Internet having nothing to do with kids But for 2.99 mon you can remove the ad Not worth it deleting this immediately
",0
"Can't detect touch When I try to jump this genius just goes away sliding. And he just suddenly slows down and falls down Logic
",0
"Don't buy this game It doesn't work when ever I try to log on it wouldn't let me. I want my money back.
",0
"This game is not working. I hate  this game.
",0
"Will not  install on galaxy tab 2 tablet Keep gettimg an error that it cannot install on sd card or usb device. My son loves the Dr Panda games but this one doesent work
",0
"Awful update This update is terrible, the colour scheme is dreadful go back to black and green, all broadcasts lag, sound is always out of sync, I can't search for anyone, I can't view topics. All round dreadful, change it back
",0
"It's kinda good but I dislike it... Its an OK game I didn't like it that much I gave it a dislike because all you do is race and it gets kind of old and boring so if u can make better and not boring more changes that would be great
",0
"Don't pay for it as you will still get ads. It's a huge rip off
",0
"Freezes My game freezes after completing the waterfall in Act1 the library milkshake land. I am so disappointed after the higher cost of this game. Have emailed and will wait and see  I was enjoying it immensely until then. Such a shame.
",0
"Where is sketchbook I had sketchbook on my note3 and now I can't find it and it's the only app missing from my app. I should always have access to an app I paid for and this app pales in comparison
",0
"Bugs Won't even let me pass lvl 2. Broke the window, have the shoe laces and the paper clip but won't let me get the hedge cutters
",0
"Waste of money This always gets frozen after some percent scan and couldn't pass that. Also retrieves duplicate photos and even the non deleted ones. Not helpful and wasted money on this crap.
",0
"Worst Bus tracking ever It is if the bus tracking app has a life of its own. Zoom is kak, and you cannot read the names of the stations on the map.
",0
"Soo laggy, even if you check the person they can shoot from far away and still make it......very disapointing. Dont waste your money on this
",0
"I hate what they did to this game. When it was just you playing against the computer it was awesome. Now they put these stupid characters in there to F it all up. I am glad I still have the old version on my other note.
",0
"This game suck This game ant no good at all .all it does is play for 5 min,s and stop and the lame part is you have to buy the game and all my free game play just fine and I spent over 300 dollars on this game I should get all my money back
",0
"Podcasts are behind a few weeks or months Seems like im having a few troubles getting all my podcasts to sync. Some podcasts are about 45 episodes behind and when i use another podcast to check, they are all up to date except for Pocket Casts.
",0
"WTF A piece of shit. Saying more is waste of time.
",0
"Has gotten worse with each update. Freezes constantly. Don't waste your time
",0
"A limit of how much pictures you can heart an hour. There is a max limit to heart each hour. Seriously That's so pathetic.  GET PINTEREST GUYS. ITS BETTER.
",0
"Update ruined it Now it doesn't acknowledge that I have the donation version. Won't let me hibernate system apps, and keeps trying to hibernate apps that I already hibernated. Ready to uninstall.
",0
"Requires Internet connection Though the game is quite good  but Can't play it without Internet. Utter waste of space.
",0
"Not my kind of game Way to many ads. Uninstalled
",0
"confused This will not go past the introduction screen. Why would I spend 8 and I can't even see what activities my 2 year old would be playing. Uninstalling now.
",0
"Loads maybe half of any given page Loads only gray squares for most of the pages of all of my comics. How you expect anyone to use this app is beyond me.
",0
"Downloaded and nothing. No sound. Beautiful App, but useless.
",0
"This app is  very convincing,  but it wont open. DON'T DOWNLOAD.  WASTE OF TIME
",0
"Too expensive Amazing game I would pay 5 dlls no more to unlock All features, but 99.99 dollars to get 350k coins is crazy. That is one Xbox game plus all dlc packs or my phone bill plus enough to go to the movies twice.
",0
"What's the point if it can't determine direction Looks very nice but direction is way off... it thinks SE is N. Can't find a way to calibrate. Boourns.
",0
"IT'S A TRAP My 3 year old enjoyed it for 2 seconds then BAM her comes the you need to pay for this and that. One lame section isn't worth the memory.
",0
"Good game. Starting to have problems though. Really loved the game... But for the last month or so its been having game play issues. Had to uninstall and reinstall to get it to work. Have to do that every time I play an event or bonus game. Smh
",0
"Retarded Doesn't matter what device but the on screen keyboard does not display properly, preventing me from playing because you cannot get past that screen.  You absolutely have to enter a name.  So dumb.
",0
"No longer work After the Android 5.1 update this app no longer starts. It crashes out during the start up animation. Please fix
",0
"Doesn't work. This game doesn't work.. And therefore I would like a refund. Please respond.
",0
"Again won't open 1.0.6 I don't know why none of your games will open on my tablet anymore. They used to work.
",0
"All american foods Most people outside america wouldnt see half these foods. The scoring is also a bit unfair try cutting it back to 100 instead of 30
",0
"For a game that cost money This game is way too glitchy. It's impossible to finish some missions and level up guys. There should be an option to pay to skip missions
",0
"It won't let me follow people It was fine in the beginning but now I can't follow anyone.  Fix it if not im uninstalling.  And people shouldn't download this if its gonna do that.
",0
"Boring.. This is so sick I hate it, why can't there be more clothes
",0
"Download Can't download the additional content. I have lots of storage space both on internal and SD card.
",0
"FIX THE BUG THAT IS SHUTTING GAME DOWN OPEN GO TO PLAY SCENE AND FIND ONE ITEM AND BOOM SHUTS DOWN AND OFF OVER AND OVER AGAIN. SICK OF IT
",0
"No support for fragmentation Will only recover 1min of audio files... Useless...
",0
"No longer working It worked great the first time but has gone to the white screen. I have uninstalled, restarted my galaxy tab, and reinstalled. I think my grands will love it once it is fixed.
",0
"Doesn't work Have had this a while. Now after update just goes to a blue screen on startup. Cannot play. A waste of time.
",0
"Fix this please I love the game as i do on the computer but when i try to talk to others the talk bubble does work. I have to press it ten million times for it to work. It got so bad i had to delete it.
",0
"Too hard for little ones. Great show, app stinks.
",0
"uphill racing. okinnana met. Nagalas. My 60,000 coins vanished when i upgraded from jeep to concept but did not get the concept car. Sucks. Rate this half star, falling star
",0
"Doesn't  work The game loads but as soon as it gets to the home screen it is blank with background music. You  can only access the settings button.
",0
"Cant play random people Dont buy this app. You can no longer play random people Its dumb. Not everyones facebook friends play this game.
",0
"Bubble shooter glitches Waaay too many glitches. Some levels are designed for you to lose many times over. Don't like how it calls you a loser when you lose a level rather than just say lose. Would be lots more fun once all these are corrected.
",0
"Boring.... Very boring game....
",0
"Cant find resources after the game completed the download and install, it shows up a goat simulator content downloader witch the tells me content cannot be download because the resources cannot be located. Please help.
",0
"Unskippable Ads An update added obstructive ads you can't back out of. This used to be my favorite app. Now it's uninstalled.
",0
"Do not get this app Well it's pretty cool. It doesn't help you play songs it just makes you want to play So if you ask me you shouldn't get this app
",0
"Please help. Before i changed my phone i purchased every option. And after changing it, everything disappeared. If you fix that i will rate 5 stars. Thank you
",0
"Ads Why are there ads in the paid version of my game I wouldn't have bought this app had I known I'll eventually get ads anyway. It's a shame because it's a fun  simple game that me and my toddler enjoy.
",0
"Will not install Won't work or open on tablet or  Android. Would like a refund.
",0
"Rip off doesn't work Payed for this and it doesn't work when you.  Click on it,it just says loading and never does.Total waste of money and disappointment for my son who wanted to play it.
",0
"I can't download It keeps giving me an error. I forget the error code I think it was 905. It would love to play this game and enjoy It, but alas I cannot at the moment. Plz halp.
",0
"Awful Terrible app. And, lots of you are idiots,,, there phone Where phone,,,,,, try their phone. And no it does not work. Intrusive obnoxious adds. The only thing it is good for  is add spamming, which it is very effective at.
",0
"Not insured user Not able to use app anymore. All info recorded lost.
",0
"Google rip off Billed three times to different companies repeatedly. I hope profile is fake I can't talk to the woman if this is real it's cruel to treat people like this. Sorry I ever thought this was more than a scam
",0
"0s 1 Doesn't show whether a tweet has been sent or not. As soon as I press enter the message disappears .       2 Locating previous contacts after re installation is absolutely dismal.
",0
"Im stuck in the wall Entered a cave now im stuck between 2 walls with no way out. Dafuq kind of bug is that.
",0
"You have to pay You get the first month free but have to pay after that. That i don't have an issue with it is the fact they ask for credit card details stright up before even trilling the app. I haven't even tried the app itself not sure how secure.
",0
"Spam Bought paid version years ago. Recent update has brought ads and daily spam notifications. Deleted  trying to find an old version until fixed.
",0
"Fix this app Sony Sony needs to fix this app now How can you keep selling this app when you know there is an issue You can't chose letters when solving a puzzle. MAKES THE GAME UNPLAYABLE FIX THIS APP ASAP OR REFUND ME SONY
",0
"Hello Get rid of these ads.  The blinking just makes me not pay any attention.  Never will use them.  How annoying can you get.  Get real.
",0
"This is the worst app I have ever downloaded. It says to do something like tap to continue and it don't do nothing else. Such a stupid app.
",0
"Plssss plss download this app.. Its rubbish...
",0
"Epic Fail Bought the Pro Edition. Backed up to ext USB and nothing to restore Also will not connect to Google Drive 
",0
"Wrong locations After deleting this app then reactivating my account... my location is so far off I can't find anyone local... its annoying and makes me just want delete it again
",0
"I can't even play it.the game is loading but after its finish loading it just quits its so rude hate this game
",0
"Update fail Great game until I allowed update. Now it won't open, just stays on title page loading. Hoping for a fix
",0
"My 2 stars has nothing to do with harem manga. It may be hard to get the manga pages to load on my tablet browser. But at least I can search for manga to read by title and genre.
",0
"This game is no good anymore. Ripped me off today twice  couldn't load my bonuses its still not allowing me. Fix this you owe me a few 150.000 for all my levels....
",0
"Terrible The missing icons, and that's most look terrible. If you are going to design icons like this you need a convincing masking system or do a he'll of alot more icons. If the devs not happy with this email me and I'll send pics
",0
"Wont let me deactivate I do not have anymore space on my phone and I really want to delete this so I can update my Wattpad. But every time I press 'deactivate' it keeps on saying 'Must deactivate before uninstaling' and I dislike it. 
",0
"Don't like update I don't like update since it does not keep score any longer. When I paid for it it kept score. Also it does not have difficulty levels as clear as before the update . Please bring back the original game I paid for
",0
"System crashes on Samsung s4. Love the pc app but this software is buggy
",0
"Absolutely awful. Awful game there are no instructions and no reverse it's awful don't bother installing you'll just be disappointed.
",0
"Can't back up my achievements They should make the expense of their game worth it. And not being able to backup my achievements does not.
",0
"Sneakers are gone All the releases are gone. Did you update the app or something
",0
"Sad This is a huge disappointment. I expected a good quality game but all I got was a low resolution, hard to understand, boring game. Do not pay money for this.
",0
"Good game but it doesn't let you win enough to play and bonuses are small. Wish you could actually play for longer than 2 minutes.
",0
"Doesn't work whatsoever on asus zenfone 2 Exactly as i said. Worked perfectly on my xperia z ultra before I switched phones.
",0
"Worst game ever Literally The worst game I've every played, it doesn't allow me to move the character instead the little ball thing that moves him had a mind of its own wtf literally going the opposite way. Thanx for wasting my time.
",0
"It won't let me login I love this game,but I got a new phone and it won't let me login our even play as a guest.  Please fix
",0
"Win the team of INDIA I will pray for u . Best of luck.
",0
"game progress lost why there is no way to sync game progress its great that theres no need to consider to keep on playing it after reinstalled on new phone. uninstalled right away 
",0
"Cannot play...Crashes most of the time.. Please fix this crashing bug...everytime i try to open the game its freezes..most of the time..i have other games that runs fine and smooth...please fix..then i will give a 5 star
",0
"Same problems as others here 24 hr clock keeps resetting and music player shuts off every time the game is opened. In endless Maps not paying just to get past level 61. Was awsome game till this hiccup
",0
"Liked I did enjoy playing this game but now it takes forever to start and when it comes up all I get is a blank screen. Very unhappy and disappointed.....
",0
"Great, short game I was thoroughly enjoying this game and it's  immersion until I realized that it is just one chapter in the story. Maybe 2 hours of play for 5 is the return I like to get from my purchases.
",0
"wtf did I download it's not like the picture AT ALL. the lasers just make noises vibrate, big disappointment.
",0
"Not working Can someone please fix it is not even working every time i pull it up the screen goes black..please fix i am starting to get agitated
",0
"Useless Get Could not move file error when trying to move files from ed card to phone storage. Even just moving one file. Also, nags every few seconds to give feedback do you like our app. Annoying, useless, uninstalled. HTC Amaze.
",0
"Disgusting Even after cancelling the trip the driver called that he has reached to pick me up. Just a poor app..in simple english.
",0
"Great app. Has stopped dowloading info recently on galaxy s4
",0
"Loses Connection Ever since the last update it gives me nothing but problems.  Constantly loses Connection and when you think you have it working it freezes and screen says device disconnected.  Please fix this as I would like to enjoy it again.
",0
"Can't print or save to camera roll Please tell me how to print to my wireless printer or how to save to the camera roll. I hope I didn't just waste 3.99. When I click the buttons, nothing happens at all.
",0
"Lol Are you people really that dumb that you thought a laser would shoot out of the phone When you bought your phone, did it come equipped with a laser This is just a mindless children's app. Idiots...
",0
"Still have some problems. MOST of the app works but some things keep saying there is a problem with app please send email. But when I do,  the email wont send the file. Good thing a didnt spend a lot on this app.
",0
