Text,Sentiment
"This game drives me crazy but always keeps me coming back for more.  Nice job RobTop games
",1
"Kinda like ultimate alliance With some minor changes. Totally worth a try if your phone can handle it.
",1
"Loved it
",1
"Awesome....... Just awesome..... never play game like this.... this was like awesome.... Please dont download any game only download this..... Best graphics i evet seen..... fabolous.....
",1
"loved it all of libii's apps always satisfy me...all the other apps are ok or good bit libii's always has it right on point for me...lol i love it so much its hard tp explain THANK U FOR DOING THIS lol
",1
"Great Game Unlike some other car racing games, this one is absolutely a thrilling game to play. Though it takes some time to earn cash , still I am going to give 5 stars. Loved it. Keep up the good work
",1
"Amazing Best game ever soo much fun and brings good memories of the movies
",1
"I think it is for kids to learn like my baby sister nows how to talk and she is only 3 I love it
",1
"Download Is the best way for sale
",1
"Loved it. This is a very nice app and liked by my son. Few games are very simple and needs more variation but, overall a great app. I have purchased another app from the same people, both are worth of money to me.
",1
"Tremendous Fun I've got to say Handelabra knocked it out of the park with this one. The game is very well polished, and has an addictive game play. Don't pass this one over, it's well worth the price.
",1
"Sony xperia z My brother loved it
",1
"Very enjoyable app Great for passing time, keeps me occupied.. Ty
",1
"Very creative For all those who find cryptic crossword tedious
",1
"Asome This game is asome
",1
"Worth the money This game may not have all the events available on other games but it doesn't have any problems with downloading and using that I have discovered. It is fun and worth the money.
",1
"Very well done. I have enjoyed the game so far. Nice controls, engaging storyline, easy to follow battle system. Jewel synthesizing is a little confusing, but honestly, it just might be me. Overall, a good game with the money
",1
"Unit Converter Pro Simple clean design. What it does do it does very well.
",1
"City  helicopter game 3D It is awesome
",1
"Excellent If you ride mountain bikes this if THE app.
",1
"Mighty Dungeons I bought this on pc this morning and just bought it for my phone....now can someone please make me a Drittz Do Urden character for my patriotism.
",1
"Love the game and join the alliance Bounty Hunters we r the best of the best guys
",1
"Fab I like this game very much my one of the favourite game
",1
"Awesome But they should add a something for getting the hats, like if you get the holiday hat I should have a power up of one extra life or the green hat a 20 more power ups in game, some thing like that
",1
"This is a very fun game i cant put it down now it just keeps blinking on and off it wont play anymore a black screen u can hear the music but you cant see the game please fix
",1
"Pretty good so far Really good graphics for the character building genre. Should hit a wall soon around level 20 but thats how these kind of games are built around. But really good job, guys and girls at GOSU. GREAT WORK
",1
"It's awesome
",1
"Indian rummy It's amazing really game
",1
"Wonderful Bible Stories For Children and Adults, 5
",1
"Perfect Hands down the BEST fishing game for Android. Simple, easy to use. It's actually relaxing like real fishing. Don't change a thing Please
",1
"Weapons Please add more weapons and attatchments Oranginal Plan. Call of duty guns would be nice. Thanks
",1
"It is cool There are no bad things with its app its in my top 5 favorites please if you bored get this it will pass time
",1
"New favourite I love this game I loved DJ Max, and this is like the perfect mobile device version of it. Amazing game, no issues whatsoever. Try the free version and you'll HAVE TO buy this.
",1
"Sweet U guys made it the way it was......and the way it should be.....nice job. How do you play multiplayer And can you add more levels.....well exuse me I got some zombies to kill
",1
"I love it Really its amazing I liked playing it on my phone my laptop was lagging so I formatted it with burger shop installed then I lost burger shop so I tried to install it again but I can't see the full game
",1
"I love it I like this game because of a variety of different clothe, jewellery and shoes....
",1
"It is very good game anybody can play this game
",1
"Excellent Love this brain exercising game No Bugs Thumbs up
",1
"Keep todler busy My 4yr old loves it
",1
"Wish it gave option to get free coins easier like after watching a promo vid or add then earn coins. Other than that, its good...may end up uninstalling if i keep running out of coins and have to wait for hrs to be able to play again...
",1
"Brilliant
",1
"My 4 year old loves it There are hidden activities in each room. For example, in the kitchen you can make cupcakes. It allows you to paint each object individually with so many different options.
",1
"Fun Very funny game like  that game
",1
"What an appppppp But wht means d on the scorecard
",1
"Fireworks Accidentally pressed close on the fireworks thing and don't know how to launch them. Looked up how to no signs if people saying anything about launching them. Could use the help, thanks
",1
"Teliha Grate wat to psass time
",1
"Best game Really like the game but an update to remove the heart lives thing. Other than that this game is amazing
",1
"Back to its former brilliance Tweetcaster has resumed it's former title of best Twitter app after a lengthy period of incredible lag and other problems. Now it's speedy again and still outdoes all others feature wise. Worth paying for. S5 on Lollipop
",1
"Lots of fun Gets a little laggy but still the game is great and there is a lot to unlock. Overall one of the best games on Android.
",1
"Amazing for kids My nephew says it an amazing tools.
",1
"Works great This is not only by far the best craps app. Its also one of my best apps of all the apps I use.
",1
"Is it just me or the game became more vertical after the latest update
",1
"Fun and Time Wasting
",1
"I want you to change the game by having baby falcons. But it great.
",1
"loved it
",1
"Good Good game and with it being challenging, it stays interesting
",1
"Best Navi ever No need for Internet connection to find your way, although it can be useful. The only problem is that it stops when crossing borders or losing Internet connection if it was available. Thank you and good job.
",1
"Good app for reminders
",1
"New update Review Accounts Disabled so i cannot play the game i have paid for 
",1
"Cheap and functional In some way, more value worthy than apple music, but curation could do some work
",1
"Awesome This was super fun and cute. Even if your not a kid it's a great mind teaser I just finished and I'm in love Great job. Maybe in a later version we will be able to mix the elements
",1
"Excellent  Everything functions well. The only issue is the link cable capability being non functional. Other than that this app is perfection.
",1
"Great game There are a lot of rooms and easy enough to follow but not too hard to figure out Takes up a good amount of time and I hope there will be more like this
",1
"Very good app Yehhh completed 100 level. Too good..
",1
"Flow free This game is fun and addicting. I love it. It's very simple. It's difficult at times, but that makes it challenging.
",1
"Amazing Love this game, absolutely amazing. The only thing I could think of to make it better is a multi player game where 1 person tries to cure the other person's disease. And an accurate infection rate of animals.
",1
"Good app. Now my son will not have to learn the tabla from his friend.
",1
"Pyramid Solitaire Saga I would like to be able to see who else has played and their score. I like to challenge myself to beat other player's scores. The game would be even better if you could earn gold bars and other power ups.
",1
"I love it. Games
",1
"Great app I have to say the developer did an awesome job. Like the app so far. I'm considering on buying the pro version since I like it so much.
",1
"Awesome Its a nice game with a wonderful format and very challenging at times
",1
"Loved the game
",1
"Amazing  This game is super fun to play, its super smooth and just so well made, nothing about it is bad. Good job guys, keep up the good work.
",1
"Well...if it wasn't for the soundtrack I would break the phone 55 would rage again
",1
"Best thing ever It's so good so buy it so  why look at reviews
",1
"My rating Just saying I DID THIS JUST FOR A PRIZE. IT IS MORE OF A 3 12 STAR
",1
"Great rally racing game. There is a lack of tracks but I'm not going to mark it down for that as it is a brilliant game with hopeful physics.
",1
"The real thing Pity more people don't play. Love the game though.
",1
"Friend me Ok on msp im a friendly girl so really im just asking u to friend me my username is Xwassbaby.  So thats my user name luv people who read this and friend me 
",1
"Solitaire Game Very fun game and very additive 
",1
"Soo good game but should get chances Reaally cool game portal
",1
"Best bloons game ever The only downside is the fact you can't make DDTs in MvM. Put it in the MvM research and ill rate 7 instead of 6.
",1
"THIS ALARM APP HAS A WAR FACE Thanks Gunny  This app has guts, and that's enough All the bad reviews...  Unless fragmentation has been an issue, its great here, and Gunny is owed one jelly donut.   Seriously, it works great.  Especially for 1.99
",1
"Way better I like the graphics but no finger scanner lock screen. Whats the point of showing a picture when its not on here.I don't know what happened but it got a whole lot better.
",1
"Amusing little puzzles, some solvable by trial and error. All improbably arranged in the story line. Fun and quick.
",1
"Awesome Is easy for kids it should be longer but I love it
",1
"This is like really being at a casino with slots.  Fun if slots r what u play
",1
"GUESS  THE  MOVIE    CHARACTERS GREAT FOR EXERCISING THOSE MEMORY  AREAS OF THE  BRAIN
",1
"Great icons Great, unique icons Great work
",1
"How can I download more effects It really is fun, but to get it more awesome, I really wanted to know if this app let's me download more voice effects Please
",1
"I love this game it is my most favorite thing ever
",1
"Works Ok guys I found out how to get it to work. Grab a small screwdriver and very lightly scrub the surface off of the LED that produces the flash on the back of your phone. This allows it to focus correctly and emit the laser. Enjoy
",1
"A title I've been enjoying for awhile now and appreciate the regular updates. These guys are obviously listening to their community because they are doing everything right. No brainer,  5 star.
",1
"Nice. You should add different howls. And rival packs with differents howls. And also should add situations inside of the pack
",1
"Excellent as usual Reckless racing was one of my first games for a mobile device. I have brought each one since and have enjoyed each one thoroughly. Terrific series and this one definitely continues the greatness.
",1
"I love it you take car of 15 different animals and each has a different problem
",1
"Been playing since Project Gotham Racing I never get tired of shooting these things. Easily worth 5 bucks. Now make it for 3DS.
",1
"This is the one Seriously if your going to have Natsume publish one of your titles and port it to the ps vita or 3ds this has to be the one. Character interaction alone is enough to keep playing this game.
",1
"Loved it Very interesting and easy game. It removes stress and our tensions.....
",1
"Great App Well priced. The .99 cent Heros are very good. 1010 game.
",1
"I  THJS GAME It is so cool I was playing with it four 4 hours
",1
"Finally Finally found a good challenging game
",1
"Everybody should download if they are big fans of barbie like me It's songs are awesome
",1
"Interesting Good to fill time. Has some interesting things to learn about.
",1
"Outstanding It's an outstanding game Keep up the good work and current rosters
",1
"Great Cool
",1
"Request...... I own a few of your full paid versions. Love them all. Any chance of doing a Solitaire card game with that great card style in your other card games
",1
"I liked it I hope you can also  injoy it
",1
"Love it Love it because help me for whatsapp statuses
",1
"Awesome app Probably the greatest gun app out there, amazing dynamics and graphics and rarely glitches up
",1
"This game is fantastic I ended up binge playing it till I completed the story hope they come out with a sequel or add more levels to continue the story if you like adventure time you will live this game
",1
"Jordans and 23 Well I love this because I could get my shos so I can put for every day when I go to a place
",1
"This is great Best thing perfect love this
",1
"Great app Problems with AR mode now fixed with latest update. Thanks.
",1
"Love this game.
",1
"I really enjoy this game . No adverts, and works consistently well.
",1
"Vuuuuum vum Will never b bored again yip yip hoooray
",1
"Cocoquist My son and daughter ages 1 and 2 absolutely  are thrilled by it. Ads don't  get in the way much, like other free apps I've  tried
",1
"great my 3 years old daughter likes it alot
",1
"Go Toto Toto is so friendly and nice   I love how I can interact with him.
",1
"WTP Ive been playing for 3yrs now and never had a problem with it It's like reading a book before bed. I lay there and take all my turns when ita done its time for sleep lol
",1
"Great end to a great series Logical puzzles, interesting mystery, loved every minute
",1
"Super. Very active dev with regular updates. Money well spent p
",1
"Anfal Good app
",1
"Really good I loved it
",1
"ProVersion Bought pro version to support developer and expressed satisfaction. Installed on various devices and always work like a charm.
",1
"Love it so far. So far it has worked perfectly and my Samsung S5 is much faster. Thanks guys for a great app.
",1
"LOVE IT EASY TO STEER,EASY PICK UP, EASY EVERY THING
",1
"Puzzle I really enjoy playing the gamd
",1
"Good BUT... It's a very good Game but you can't really do a Groundbreaking Game which everyone likes and plays and buys...
",1
"It does what it claims App states no real laser. You dummies 1 starring THIS APP cuz your feelings are hurt NEED TO READ BEFORE YOU INSTALL.
",1
"I dont see how people vote this down, i mean ... it's a flashlight. The only 1 stars come from people with screwed up devices. THEY ARNT EVEN REVIEWING THE DAMN APP. 5 stars since it does the job  at giving my friend a sisure
",1
"Great app It has very interesting levels but it at some place it is unable to explain how to play
",1
"Easy and Quick Use Absolutely love this app Extras that are great have been added with no bug issues or slow down issues
",1
"Word breaker Love this app.   Very helpful 
",1
"Love it I love this game. However, I wish it had a hold button so that you could hold on it like the ones that are in truck stops. It is awesome with the hold button.
",1
"Fun game,great graphics
",1
"Probably never going to play it I don't really play games on my phone but I had to spend some of my filthy american money to support Yathzee.
",1
"Brilliant The best platformer ive played in android so far There is a few bugs which dont really affect my gameplay, but hey, nothing's perfect... one con though, its TOO short... please update the story mode with more levels
",1
"Great game My 2 12 year old daughter really loves this game its very interactive and sweet.. Dr panda games are well engineered for kids..
",1
"Lovely
",1
"I like the theme choices I don't think I'd play as long without scientific words as options.  I'm enjoying this a lot
",1
"its the best bro
",1
"Crayola   Jewelry  Party It is a good  game   you can make  your  own   jewelry  YOU SHOULD   GET   THE    GAME
",1
"Really fun I love it  The game is really cute and the robots do really cool stuff. This is a game that's really worth 2.99
",1
"Not played Asked me to rate right after the title screen.......bit forward
",1
"Good apps for kods Good
",1
"ONE OF THE BEST APPLICATION ON PLAYSTORE. Every app offer works if u will complete it properly....I have completed all offers till now... this app is much better than any other recharge app.
",1
"Excellent Free Messaging App Its a excellent free messaging application and it is very easy to use also.Excellent job done by the way2sms team.keep it up buddy.
",1
"Basic Its basic but can keep you busy for hours
",1
"AWSOME Even though I am ten its so cool it keeps me from making mom to waste money now she doesn't
",1
"Great app
",1
"Cool
",1
"My playhome She plays it non stop
",1
"REQUEST ACEPTED Because.You Telled me so  to give 5 Stars So Stars
",1
"Fantastic One of the best sports games yet Excellent realism, great detail  You feel like your playing real golf, so yes frustration is inevitable, but just chill and remember, its only a game. LOL.      So start swinging and have a blast 
",1
"Great I loved it it masters my skillscool
",1
"A comic book adventure card game I love this game so much, it reminds me so much of the walking dead. And I love the game play mechanics. There are a few bugs, but that cannot stop me giving this game 5 stars.
",1
"Love this game Perfect when I want something quick to do.   No crazy fancy mess, just a good game of solitaire
",1
" It's a good app But it takes awhile to install.
",1
"CUTE I adore this app so much Thanks Dr.Panda ltd for making this app
",1
"My 6 month old daughter  thinks  these fisher price  games are the best thing ever.
",1
"Great I love hidden objects games but most are to small to use on an electronic device. This one isn't like that. Everything is easy to see.
",1
"Love the music I hope that vinyl lab will soon release the ost for the game, really nice
",1
"A very useful application of my phone's camera and sensors. Fast, easy and accurate.
",1
"Love it I fort it was amazing.
",1
"love it I like this game cuz I want to be a guitarist and since this is a simulated guitar I can actually be one I don't sound that well but in a few practices I could sound better 
",1
"Its grate This is the best game I have ever played and I wouldn't delete it and will not give up come and get some if you dare
",1
"Another great game. Wish it would be longer so I wouldn't be finished before the next one comes out. Can hardly wait for the beginning of the first of every month.
",1
"Love it I used to hate this game because you couldn't save your game to the cloud, but now you can so I can finally rate this game 5 stars.
",1
"Great app This app works great never had any problems records both sides of the conversation can always go back and check what I say or the other person .
",1
"Effects Haven't found a single effect package I haven't liked.
",1
"One million stars its one of the best games I think its better than Minecraft also if ur looking for a scare play this game ppl who r plying this don't forget music box I did that once
",1
"ADDICTING IVE GOT CHORES TO DO...CANT STOP PLAYING. WOOHOO
",1
"3d class No 3d only chess 
",1
"One of a kind Hands down the best soccer app and its very reliable. A strong five stars
",1
"Love this game
",1
"Nice Easy to use And not a hog of space. Very awesome
",1
"I loved it Because it has music and you can record but its just so fun
",1
"Very polished
",1
"Enjoying it If you love the game worms. This is a fun cheap version of it Turn base blowing things up. The only thing is I wish the had ultimate mode.
",1
"Great, Fun, Addictive
",1
"I like this game so much and it is fun do you have any more games like this do you
",1
"Samsung Galaxy Tablet I like it.  I've purchased.
",1
"So exciting I love the game so much some people say it's bad but just try it out for yourself and see what you think people have there own opinions
",1
"JC Works as advertised.  Gained a lot of space on my phone
",1
"Love it
",1
"Must Have For Sport Fans Brilliant app, love it, would love it more if it could incorporate GAA results from Ireland.
",1
"Love it It is a amazing game and also is very fun to play.I may not have a opinion but I thing this games should get five stars from everyone.
",1
"Free App of the Week Got it during and loving it.
",1
"Reality I frnds very good frnds thank u
",1
"Great rendition of the tabletop game Amazing rendition of a great tabletop game.  Worth much more than ten bucks to support real development and compelling content. Sentinels of the Multiverse is far better than any of Freemium game out there.
",1
"Very informative. Quick notifications..perfect for cricket lovers..Thanks devs.
",1
"Super very nice adventure game
",1
"Best rpg game I've ever played.. Wicked job on the characters back ground and game play.
",1
"I'm so glad radio hammer was first created in the USA Best game I ever played
",1
"Local Weather Accurate  Fast  I live somewhere south of the boonies  north of  Where the hell we  again  this app. pin pointed my location. Not too shabby  Thanks Local Weather 
",1
"Awesome I'm 10 your never to old for stuff you know
",1
"Great game Don't listen to negative comments which there are very little of halfbrick makes awesome games and you are definitely gonna have good times halfbrick promise me you will keep making games that's one of the 3 reasons I have a phone
",1
"Help Okay how do i remove someone from my band please respond someone Its getting annoying having to keep on making a new character because i didnt remove a certain person within the time limit. Please help
",1
"Love it Makes my life so much easier to find out what time the busses are supposed to be at a stop
",1
"Wonderful Great
",1
"Excellent game The Fieldrunners franchise still remains to be the best tower defence game on the market, and with Fieldrunners 2 there is simply no equal.
",1
"Its brilliant app for those who dont know how to use metro to go somewhere. But thori si improvement  honi chaiye .
",1
"Better game amongst of other one I fells better in my Samsung galaxy note3neo smart phone. Thanks for that apps devloper.
",1
"Love it Great App for my daughter.  I homeschool her and this app is teaching her to spell words she doesn't know because she can sound it out. Great app for independent learning as well. Very interactive.
",1
"Awwwwsome Cool game. Keep it  D .... but..... I got really annoyed when I was in the middle of completing a mission and an add popped up and I died. Please fix that. It's really annoying
",1
"Great game This game is super fun and isn't timed and have to start all over My kids llove it as well
",1
"amazing just like playing counter strike wout bombs,arthur james anden love this so much,but until now i cnt pass level 30 33 and 32,even in dead mode, best game for me,
",1
"Solitaire Love. It
",1
"Keith Pretty fun game. I didn't know you could get into buildings and such. Should probably have read the instructions to begin with.
",1
"Fantastic I manage recover 12 pictures that just went missing from SD card and  now i got it back. I also accidently delete one picture aswell but i got it back too. This made me happy. Thanks to who made this app.
",1
"It's a pretty good game takes up time when your bored. Pretty addictive.
",1
"Slots are fun to play errors seem to have been fixed still not won any jackpots in 18 months but decent bonuses daily and a great group of friends send and receive gifts daily thanks for the gifts duc player's
",1
"You have a few days in the game and the new game Hingvffvggvfg
",1
"A fun way to keep in touch with family and friends
",1
"Awesome I have no words to say anything just awesome
",1
"Great For Kids Very minimum ads which is real nice. I had one AD in seven games so far. Runs smooth and is easy to play. Great for kids to pass the time in car rides. I play with my daughter a lot.
",1
"Excellent game Wait for many yrs and finally on Android Yeah
",1
"Addictive So much fun and time killing. The game play and graphics are amazing
",1
"Great  Game My  grandkids  and myself  really enjoy  this drawing  game,  Thanks
",1
"It's just happiness all the way. I'm loving it...
",1
"Loved by the kids
",1
"Very nice game Its real game
",1
"My son, 3, and daughter, 2, just can't stop playing this game
",1
"Cute Entertaining. Love watching my four year old playing it
",1
"I love it..i really want to know how to play guitar..i installed it 2 months ago..and i knew a bit now..hahah. . .5 stars for this..stress free and stress relief. . I always play it after my work. Try it guys.
",1
"Hit game I play this game is soo good
",1
"Can't change the button functions... Tried to change turbo b,  but it didn't give me any choices, nor did it open up the keyboard
",1
"Best game ever I had this game once before on another phone but of course the phone broke and I lost my game I was on like bored 300 new phone have to start all over again still this is a great game
",1
"My little sister likes  this game because that they give you when you start but you have to pay for the full version I agree with you guys
",1
"I loved it Holy fuck, this app is awesome ePSXe is the best... keep up the great work...
",1
"it was totaly awesome... i was searching for brain benders game and this is it
",1
"Wooow it's amazing But.... Yes it's greatest game i ever played on droid , but it's small bugs while i'm will exit the game ,pop up is blinking..use asus zenfone 5 T00F
",1
"This is a cool game.There are 3 bikes and they are not very costly. There are many levels in the game. They are interesting
",1
"Incredibly entertaining... Love it...
",1
"Love it Awesome. Totally addicted
",1
"Love My kids love this app
",1
"Superb game play and small screen UI Plays great, and totally readable and usable on a mobile phone.
",1
"Love this This is so fun I'm now addicted I'm telling everyone of you that you should get this game it is fun AF
",1
"Great app easy to use. My 3 yr old knows how to open and navigate the app. Saves me from having to endure the agony of catchy kid songs.
",1
"Supporting Don't NEED pro features. They're nice...but I'll pay just to support chainfire and all his dedicationhard work.
",1
" Loved it
",1
"Love it But you should make the games free
",1
"Love this app Imaginative fun and lots of cause and effect surprises. My 3 yr old.was laughing out loud and amazed by so many things in this app. I love it too 
",1
"It works
",1
"Stickman Rugby This game is aweso e but can you please get stickman rugby it will be really really cool if there was stickman rugby
",1
"like it my first reaction was amazing id rather play this than to buy a guitar costs thousands xD
",1
"Awesome contents Waited for soooo long time
",1
"Great Game Excellent graphics, has never crashed, and many levels of difficulty to play make this my favorite Android game by far.
",1
"More than just a meter If you need a speedometer, look no further. Ulysse speedometer offers an elegant interface with useful features
",1
"Fun Quite an addicting game, sometimes hard to stop playing.
",1
"What a app Absolutely amazing A shooters dream come true.
",1
"top game u can play online arcade mode and even chose your own chracter
",1
"Samsung galaxy s4 I love these cute little emjoys Also like all the other styles. 
",1
"Sachin Ramesh Tendulkar Mr.Anil, sachin is know now as god of cricket. If he didn't practice his name wouldn't be their in history. So practice practice and practice.
",1
"Drag Racing 3D HD is BANK game is good just different from other controls then I'm use too. Happy with it.   NEED OR DON'T UNDERSTAND HOW YOU CAN GET OR WHERE YOU CAN GET ONE. MAYBE YOU COULD BE EVER SOKIND AS TO SEND ONE    thanks
",1
"Better than Google maps There's no comparison between this and any other similar app. Simply the best most accurate and uptodate information.
",1
"Great game Like Game of War but more to it. To get some free stuff. Add in this code. cxq1eo7nwj
",1
"Awesome This game is very cool It's dumbed down a bit to it's simplest form compared to it's pc counterparts,  but considering that's it's made for mobile it's totally worth the buy
",1
"Just Assam This game very good....it has different places,trains,truck,rail gate like A real train driving
",1
"Very good game Never watched steven universe, but decided to try the game after reading many reviews. Very good turn based rpg indeed and without in app purchase. Only downside is my battery going down so quickly. Using galaxy tab s 8.4.
",1
"Spot on Picked up this app when we had the last cyclone and he was very accurate then. Today at 8.30 am he said we in Brisbane were going to cop it. Dead right yet again. Get this app.
",1
"I love it more than I love puppies.
",1
"Love crosswords Not too trying, but you keep going. Great game
",1
"Cool Very nice looking App works great
",1
"Great app Great app, would be good of you could buy the pro version of the app instead of using the door
",1
"Brilliant When is the game going to be back online. It been the whole day now  I feel lost 
",1
"AWSOME Everything is cool the graphics,springtrap and the way phantom Freddy walks but I just can't get past the third night it's always at 3 am that I die. I like challenges but can anyone out there help me pass the 3rd night
",1
"Great App Definitely worth the price to upgrade. Helps guide me through my workout. Daily programs are effective and easy to follow.
",1
"Wonderful I love it
",1
"Very good game So far I've loved it good user friendly controls really free to play I like it when you can get everything without having to pay. You'll just have to play more and that's it.
",1
"So much fun You'll meet a lot of interesting people
",1
"I love it Awesome
",1
"Love this This is a great game this is one of the games I really love everyone should rate 5 stars
",1
"Awesome game for children to read. It's a lot of fun and there are a lot of games to choose from.
",1
"Fun and awesome...   It is awesome and it gives u knowledge about all sort if company logos. I dnt have any problem with the game, although you hate it when you can't make up the name.
",1
"Balloon fun Excellent little game.... Good graphix, addictive gameplay, thought provoking and sometimes frustrating.... But hey Ho,  it's a blast.... brilliant.....
",1
"Nnamdi It's safer and easier. Fantastic app for security purpose. Great job
",1
"Cool ,fast,fun I never thought i would enjoy playing a racing game. The music is asome and the background is so realistic. Good game
",1
"Finally I've been waiting for this game since I heard it was coming out last year and we'll it has been worth the wait love the game and love that it keeps that hitman feel it's not a watered down mindless shooter like others are...
",1
"Great game but questions How do you match the note im at level 10 and i want a mate but it sahs match the note i dont kniw how to match it
",1
"I think this game is.... SUPER DUPER FUN I love it whenever I'm bored this game makes my boredom happy so fun hope you download it...right now
",1
"Fun and different A new game at last
",1
"Best Game Ever This game is an absolute piece of art. Unique, creative and engaging. It's totally on another level. Full respect for the creators. Good work.
",1
"A little pricey For the five dollars this costs, I thought it was worth every penny. Challenging but fun, this game deserves five stars
",1
"Stormiest  game  ever for  the children.
",1
"Excellent app Had this app 4 sometime now  actually use it alot. I highly recommend this app
",1
"Love this app Omg my daughter is crazy about this game she's only one and she tries to repeat all the words, I really think this is a great game...hope to see more of these. Good job
",1
"Word crack Love it and addicting
",1
"Great app for gamers I love video games but have a limitation because I'm not very rich and Twitch shows me people playing which is just amazing.
",1
"Great time suck This game can be pretty addicting. Before you know it, you've been playing it for twenty solid minutes and it went by in a heartbeat.
",1
"But I Hi mommy I have a bit of the way to the new one of the new one of a good time here is a bit of a good time for the other than happy to be a good for the
",1
"Love this app Gives texting a personality.  Works very well.
",1
"Lifted my spirit I loved the train game
",1
"Always there I've got paid PC version and paid android version both amazing
",1
"Super App and widget perfect on LGG3 Works perfect now, thanks to Joey's kicking butt Thanks for great wares
",1
"AWSOME SAUCE BECKY QUIN THAT WAS RUDE THIS IS GOOD SO STFU OKAY
",1
"Good app Works great
",1
"The best social media appwebsite I learned so many things from the questions and answers in it
",1
"Good Ace game can't get enough bad point new levels n bikes cost to much coin part from dat it gd game
",1
"Love it I love anima and want to make some anima later so this is some realy good practice
",1
"Fun and hooked me Very fun game, good challenges, keeps me wanting to see what's next
",1
"Cooooooooool If you want to loop the loop do the thing what your playing and do it again and again pleas rate thums up
",1
"Nice say no words Its very use to my son. He learn easy and say answer it correct every father plz download and use this app
",1
"BUT I have coolpad dazen1 and I am downloading with WIFI . I have 720kbps speed.  When I am downloading the first 524 mb after going to 5 mb it is not proceeding.  Please fix this issue.  I like this game very much.
",1
"Great app. My granddaughter loves it
",1
"Yeah Great
",1
"Exactly what I was looking for I was struggling to find a good way to practice my 17 and 35 times tables online. This is what I was looking for and so much more. If you are a trainee do not hesitate to buy... you won't regret it
",1
"Awesomeness The best game ever I am 10 years old Nobody make fun of me or elselol idk
",1
"Lol This is a really great game and it prepares people
",1
"Amazing Great app. Only thing I wish it can do is go back and show full shows of smackdown or raw. If you guys get that.....app is well worth it
",1
"So far Its good n all bet not mess up
",1
"PEE WEE FTT It reminds me of being a kid again b I can't believe when I lose it's quite entertaining
",1
"I like this game. I would like to get this game
",1
"Excellent especially with ps4 gamepad on xperia z2 tablet.
",1
"Awesome Game but... Almost done with my poopie by the time it loaded up. Not to say that it takes forever to load, but please allow me to skip the opening cut scenes I also may be a Record Pooist. Edit Turns out you can skip them 5 stah for you
",1
"Jewel Love it far better than any other Jewel game, there isn't a certain number of moves or time restriction. I can take my time and relax.   Like the music  too.  Love it
",1
"May the squawk be with you. Though I have completed all but getting gold medals on all levels and episodes, this game entertained me for months. Most levels are fairly easy but there are some that really make you think out of the box.
",1
"Even better The custom tag option works well, especially for niches. rairgair
",1
"It is very nice and enjoy Best good
",1
"So fun Challenging. Wish there are more cars and longer tracks
",1
"Best ever Its very cute and it kind of reminds me of sim city but pets
",1
"Amazing Its almost like subway  sufer but different and interesting but I am confused in one daily challenge which is  jump on mushrooms single run could someone make me understand what to do I'm stuck and  I love strawberry
",1
"Exercise your brain So many options for enjoying brain games  Test different parts of your brain muscle
",1
"Fun game if you like Hearts Multiple level opponents, good randomization.
",1
"Pretty Good Fun game to waste time with. Has some grammatical errors but overall pretty good.
",1
"O I get it. the joke is we're all dumb as he'll cause we thought I actually work. Haha 
",1
"Works great Goes about it's business without any fuss and does whats expected.
",1
"Amazing Great graphics, smooth gameplay, no ads. Great investment. Wonderful job, Devs.
",1
"Rummikub Lots of fun. Bugs were fixed. I play every day.
",1
"Very nice for children Good
",1
"Amazing Out of every game I played this is the number 2 most funniest game  number 1 is five nights at freddys
",1
"Great apps.. especially I love street view.. my home and around look clear.. thx
",1
"Love this game.
",1
"Awesome Apps... Excellent things are updated on this new zapya for which it makes me so easy n quick...It is more reliable then Bluetooth.. I like this app so much n request you to update more in the coming days....thank you
",1
"Amazing app for the children.they cn build words recognise phonic sounds.it helped my child better
",1
"Have had this for years It's  one of the few games I'll  install on my phones, in in game purchases and it's  worth the buck to have no BS  banners
",1
"HELPPPP I need help unlocking stuff
",1
"Like it Had this on a HTC Thunderbolt several years back. Missed it when I went back to Motorola Droids. Now, I have some control on how it looks and the weather source.
",1
"Finally I've always wanted to begin learning how to draw my own anime characters. Thank You Mark Crilley
",1
"Amazing. Thank you for what I have been looking for
",1
"Very cool, once I pick this game up its hard to put it down. and Jake says funny things while playing I love it.
",1
"Difficult It's a amazing and tough game
",1
"Good It is amazing even better than other games
",1
"Love it It's challenging but its Awesome
",1
"The only wallpaper app I use.
",1
"Why love it I love it. Because of the easy way to get the high score
",1
"Tom is my friend I beat the hell out of Tom when he repeats my words in my sad mood. And he falls with rotating 5 or so stars
",1
"Lovely I m glad to get real type football science my legs got sprain
",1
"Z3 Love the graphic
",1
"Really nice port. Love the challenges.
",1
"Nice app for toddlers to learn the fruits and vegetables
",1
"Math. Math Great. Mat
",1
"Love it SOO much My friend beat the game and persuaded me to get it on my phone. WARNING may be slow at first the gameplay but it gets much better. The ending in article floes was so touching that I cried
",1
"Needs a more extensive ammo database Great App
",1
"Fun af Big props be reppin to the fam ya biking all night. Can we be getting some new exhaust sounds brehhh
",1
"Kyocera hydro problems Thought, Word and captions are not working for me. Is it my phone
",1
"Like to share with lots of people this game. I love the slots machine very much.
",1
"KAWAII.... I love it....they all look so cute ....
",1
"I given 5 star Its amazing game
",1
